Date	FPVAV19DMPRCOMD	FPVAV19AIRVOLUME	
42474.375	75.6	1652	
42489.2604166667	75.6	1204	
42464.375	76	200	
42284.2604166667	78.8000030517578	1248	
42473.375	80	1672	
42465.375	84	532	
42298.2604166667	84.8000030517578	1208	
42472.375	85.2	1688	
42466.375	88.8	704	
42471.375	89.2	1640	
42467.375	90	868	
42468.375	92.8	1148	
42283.7604166667	100	300	
42283.7708333333	100	268	
42283.78125	100	272	
42283.7916666667	100	244	
42283.8020833333	100	252	
42283.8125	100	256	
42283.8229166667	100	244	
42283.8333333333	100	264	
42283.84375	100	244	
42283.8541666667	100	244	
42283.8645833333	100	244	
42283.875	100	232	
42283.8854166667	100	256	
42283.8958333333	100	0	
42283.90625	100	0	
42283.9166666667	100	0	
42283.9270833333	100	0	
42283.9375	100	0	
42283.9479166667	100	0	
42283.9583333333	100	0	
42283.96875	100	0	
42283.9791666667	100	0	
42283.9895833333	100	0	
42284	100	0	
42284.0104166667	100	0	
42284.0208333333	100	0	
42284.03125	100	0	
42284.0416666667	100	0	
42284.0520833333	100	0	
42284.0625	100	0	
42284.0729166667	100	0	
42284.0833333333	100	0	
42284.09375	100	0	
42284.1041666667	100	0	
42284.1145833333	100	0	
42284.125	100	0	
42284.1354166667	100	0	
42284.1458333333	100	0	
42284.15625	100	0	
42284.1666666667	100	0	
42284.1770833333	100	0	
42284.1875	100	0	
42284.1979166667	100	0	
42284.2083333333	100	0	
42284.21875	100	0	
42284.2291666667	100	0	
42284.2395833333	100	0	
42284.25	100	0	
42284.7604166667	100	292	
42284.7708333333	100	264	
42284.78125	100	268	
42284.7916666667	100	248	
42284.8020833333	100	244	
42284.8125	100	248	
42284.8229166667	100	252	
42284.8333333333	100	240	
42284.8541666667	100	248	
42284.8645833333	100	244	
42284.875	100	240	
42284.8854166667	100	248	
42284.8958333333	100	0	
42284.90625	100	0	
42284.9166666667	100	0	
42284.9270833333	100	0	
42284.9375	100	0	
42284.9479166667	100	0	
42284.9583333333	100	0	
42284.96875	100	0	
42284.9791666667	100	0	
42284.9895833333	100	0	
42285	100	0	
42285.0104166667	100	0	
42285.0208333333	100	0	
42285.03125	100	0	
42285.0416666667	100	0	
42285.0520833333	100	0	
42285.0625	100	0	
42285.0729166667	100	0	
42285.0833333333	100	0	
42285.09375	100	0	
42285.1041666667	100	0	
42285.1145833333	100	0	
42285.125	100	0	
42285.1354166667	100	0	
42285.1458333333	100	0	
42285.15625	100	0	
42285.1666666667	100	0	
42285.1770833333	100	0	
42285.1875	100	0	
42285.1979166667	100	0	
42285.2083333333	100	0	
42285.21875	100	0	
42285.2291666667	100	0	
42285.2395833333	100	0	
42285.25	100	0	
42285.7604166667	100	288	
42285.7708333333	100	248	
42285.78125	100	260	
42285.7916666667	100	256	
42285.8020833333	100	228	
42285.8125	100	244	
42285.8229166667	100	244	
42285.8333333333	100	228	
42285.84375	100	244	
42285.8541666667	100	240	
42285.8645833333	100	256	
42285.875	100	240	
42285.8854166667	100	268	
42285.8958333333	100	0	
42285.90625	100	0	
42285.9166666667	100	0	
42285.9270833333	100	0	
42285.9375	100	0	
42285.9479166667	100	0	
42285.9583333333	100	0	
42285.96875	100	0	
42285.9791666667	100	0	
42285.9895833333	100	0	
42286	100	0	
42286.0104166667	100	0	
42286.0208333333	100	0	
42286.03125	100	0	
42286.0416666667	100	0	
42286.0520833333	100	0	
42286.0625	100	0	
42286.0729166667	100	0	
42286.0833333333	100	0	
42286.09375	100	0	
42286.1041666667	100	0	
42286.1145833333	100	0	
42286.125	100	0	
42286.1354166667	100	0	
42286.1458333333	100	0	
42286.15625	100	0	
42286.1666666667	100	0	
42286.1770833333	100	0	
42286.1875	100	0	
42286.1979166667	100	0	
42286.2083333333	100	0	
42286.21875	100	0	
42286.2291666667	100	0	
42286.2395833333	100	0	
42286.25	100	0	
42286.7604166667	100	280	
42286.7708333333	100	268	
42286.78125	100	256	
42286.7916666667	100	260	
42286.8020833333	100	264	
42286.8125	100	256	
42286.8229166667	100	248	
42286.8333333333	100	256	
42286.84375	100	260	
42286.8541666667	100	244	
42286.8645833333	100	252	
42286.875	100	244	
42286.8854166667	100	256	
42286.8958333333	100	0	
42286.90625	100	0	
42286.9166666667	100	0	
42286.9270833333	100	0	
42286.9375	100	0	
42286.9479166667	100	0	
42286.9583333333	100	0	
42286.96875	100	0	
42286.9791666667	100	0	
42286.9895833333	100	0	
42287	100	0	
42287.0104166667	100	292	
42287.0208333333	100	288	
42287.03125	100	252	
42287.0416666667	100	256	
42287.0520833333	100	260	
42287.0625	100	260	
42287.0729166667	100	264	
42287.0833333333	100	260	
42287.09375	100	276	
42287.1041666667	100	260	
42287.1145833333	100	260	
42287.125	100	252	
42287.1354166667	100	256	
42287.1458333333	100	264	
42287.15625	100	260	
42287.1666666667	100	268	
42287.1770833333	100	260	
42287.1875	100	272	
42287.1979166667	100	256	
42287.2083333333	100	260	
42287.21875	100	260	
42287.2291666667	100	264	
42287.2395833333	100	260	
42287.25	100	260	
42287.2604166667	100	260	
42287.2708333333	100	248	
42287.28125	100	264	
42287.2916666667	100	256	
42287.3020833333	100	268	
42287.3229166667	100	264	
42287.3333333333	100	264	
42287.34375	100	264	
42287.3541666667	100	288	
42287.3645833333	100	268	
42287.375	100	260	
42287.3854166667	100	260	
42287.3958333333	100	0	
42287.40625	100	0	
42287.4166666667	100	0	
42287.4270833333	100	0	
42287.4375	100	0	
42287.4479166667	100	0	
42287.4583333333	100	0	
42287.46875	100	0	
42287.4895833333	100	0	
42287.5	100	0	
42287.5104166667	100	0	
42287.5208333333	100	0	
42287.53125	100	0	
42287.5416666667	100	0	
42287.5520833333	100	0	
42287.5625	100	0	
42287.5729166667	100	0	
42287.5833333333	100	0	
42287.59375	100	0	
42287.6041666667	100	0	
42287.6145833333	100	0	
42287.625	100	0	
42287.6354166667	100	0	
42287.6458333333	100	0	
42287.65625	100	0	
42287.6666666667	100	0	
42287.6770833333	100	0	
42287.6875	100	0	
42287.6979166667	100	0	
42287.7083333333	100	0	
42287.71875	100	0	
42287.7291666667	100	0	
42287.7395833333	100	0	
42287.75	100	0	
42287.7604166667	100	0	
42287.7708333333	100	0	
42287.78125	100	0	
42287.7916666667	100	0	
42287.8020833333	100	0	
42287.8125	100	0	
42287.8229166667	100	0	
42287.8333333333	100	0	
42287.84375	100	0	
42287.8541666667	100	0	
42287.8645833333	100	0	
42287.875	100	0	
42287.8854166667	100	0	
42287.8958333333	100	0	
42287.90625	100	0	
42287.9166666667	100	0	
42287.9270833333	100	0	
42287.9375	100	0	
42287.9479166667	100	0	
42287.9583333333	100	0	
42287.96875	100	0	
42287.9791666667	100	0	
42287.9895833333	100	0	
42288	100	24	
42288.0104166667	100	0	
42288.0208333333	100	12	
42288.03125	100	0	
42288.0416666667	100	0	
42288.0520833333	100	0	
42288.0625	100	0	
42288.0729166667	100	0	
42288.0833333333	100	0	
42288.09375	100	0	
42288.1041666667	100	0	
42288.1145833333	100	0	
42288.125	100	0	
42288.1354166667	100	0	
42288.1458333333	100	0	
42288.15625	100	0	
42288.1666666667	100	0	
42288.1770833333	100	0	
42288.1875	100	0	
42288.1979166667	100	0	
42288.2083333333	100	20	
42288.21875	100	28	
42288.2291666667	100	4	
42288.2395833333	100	0	
42288.25	100	28	
42288.2604166667	100	12	
42288.2708333333	100	12	
42288.28125	100	12	
42288.2916666667	100	12	
42288.3020833333	100	8	
42288.3125	100	0	
42288.3229166667	100	0	
42288.3333333333	100	0	
42288.34375	100	4	
42288.3541666667	100	0	
42288.3645833333	100	12	
42288.375	100	20	
42288.3854166667	100	0	
42288.3958333333	100	0	
42288.40625	100	0	
42288.4166666667	100	0	
42288.4270833333	100	0	
42288.4375	100	0	
42288.4479166667	100	0	
42288.4583333333	100	0	
42288.46875	100	0	
42288.4791666667	100	0	
42288.4895833333	100	0	
42288.5	100	0	
42288.5104166667	100	0	
42288.5208333333	100	0	
42288.53125	100	0	
42288.5416666667	100	0	
42288.5520833333	100	0	
42288.5625	100	0	
42288.5729166667	100	0	
42288.5833333333	100	0	
42288.59375	100	0	
42288.6041666667	100	0	
42288.6145833333	100	0	
42288.625	100	0	
42288.6354166667	100	0	
42288.6458333333	100	0	
42288.65625	100	0	
42288.6666666667	100	0	
42288.6770833333	100	0	
42288.6875	100	0	
42288.6979166667	100	0	
42288.7083333333	100	0	
42288.71875	100	0	
42288.7291666667	100	0	
42288.7395833333	100	0	
42288.75	100	0	
42288.7604166667	100	0	
42288.7708333333	100	0	
42288.78125	100	0	
42288.7916666667	100	0	
42288.8020833333	100	0	
42288.8125	100	0	
42288.8229166667	100	0	
42288.8333333333	100	0	
42288.84375	100	0	
42288.8541666667	100	0	
42288.8645833333	100	0	
42288.875	100	0	
42288.8854166667	100	0	
42288.8958333333	100	0	
42288.90625	100	0	
42288.9166666667	100	0	
42288.9270833333	100	0	
42288.9375	100	0	
42288.9479166667	100	0	
42288.9583333333	100	0	
42288.96875	100	0	
42288.9791666667	100	0	
42288.9895833333	100	0	
42289	100	0	
42289.0104166667	100	0	
42289.0208333333	100	0	
42289.03125	100	0	
42289.0416666667	100	0	
42289.0520833333	100	0	
42289.0625	100	0	
42289.0729166667	100	0	
42289.0833333333	100	0	
42289.09375	100	0	
42289.1041666667	100	0	
42289.1145833333	100	0	
42289.125	100	0	
42289.1354166667	100	0	
42289.1458333333	100	0	
42289.15625	100	0	
42289.1666666667	100	0	
42289.1770833333	100	0	
42289.1875	100	0	
42289.1979166667	100	0	
42289.2083333333	100	0	
42289.21875	100	0	
42289.2291666667	100	0	
42289.2395833333	100	0	
42289.25	100	0	
42289.7604166667	100	276	
42289.7708333333	100	268	
42289.78125	100	260	
42289.7916666667	100	260	
42289.8020833333	100	260	
42289.8125	100	260	
42289.8229166667	100	260	
42289.8333333333	100	252	
42289.84375	100	244	
42289.8541666667	100	244	
42289.8645833333	100	236	
42289.875	100	256	
42289.8854166667	100	248	
42289.8958333333	100	0	
42289.90625	100	0	
42289.9166666667	100	0	
42289.9270833333	100	0	
42289.9375	100	0	
42289.9479166667	100	0	
42289.9583333333	100	0	
42289.96875	100	0	
42289.9791666667	100	0	
42289.9895833333	100	0	
42290	100	0	
42290.0104166667	100	0	
42290.0208333333	100	0	
42290.03125	100	0	
42290.0416666667	100	0	
42290.0520833333	100	0	
42290.0625	100	0	
42290.0729166667	100	0	
42290.0833333333	100	0	
42290.09375	100	0	
42290.1041666667	100	0	
42290.1145833333	100	0	
42290.125	100	0	
42290.1354166667	100	0	
42290.1458333333	100	0	
42290.15625	100	0	
42290.1666666667	100	0	
42290.1770833333	100	0	
42290.1875	100	0	
42290.1979166667	100	0	
42290.2083333333	100	0	
42290.21875	100	0	
42290.2291666667	100	0	
42290.2395833333	100	0	
42290.25	100	0	
42290.7604166667	100	284	
42290.7708333333	100	264	
42290.78125	100	256	
42290.7916666667	100	276	
42290.8020833333	100	244	
42290.8125	100	248	
42290.8229166667	100	264	
42290.8333333333	100	248	
42290.84375	100	248	
42290.8541666667	100	232	
42290.8645833333	100	252	
42290.875	100	252	
42290.8854166667	100	252	
42290.8958333333	100	0	
42290.90625	100	0	
42290.9166666667	100	0	
42290.9270833333	100	0	
42290.9375	100	0	
42290.9479166667	100	0	
42290.9583333333	100	0	
42290.96875	100	0	
42290.9791666667	100	0	
42290.9895833333	100	0	
42291	100	0	
42291.0104166667	100	0	
42291.0208333333	100	0	
42291.03125	100	0	
42291.0416666667	100	0	
42291.0520833333	100	0	
42291.0625	100	0	
42291.0729166667	100	0	
42291.0833333333	100	0	
42291.09375	100	0	
42291.1041666667	100	0	
42291.1145833333	100	0	
42291.125	100	0	
42291.1354166667	100	0	
42291.1458333333	100	0	
42291.15625	100	0	
42291.1666666667	100	0	
42291.1770833333	100	0	
42291.1875	100	0	
42291.1979166667	100	0	
42291.2083333333	100	0	
42291.21875	100	0	
42291.2291666667	100	0	
42291.2395833333	100	0	
42291.25	100	0	
42291.7604166667	100	280	
42291.7708333333	100	272	
42291.78125	100	264	
42291.7916666667	100	248	
42291.8020833333	100	248	
42291.8125	100	244	
42291.8229166667	100	240	
42291.8333333333	100	256	
42291.84375	100	232	
42291.8541666667	100	244	
42291.8645833333	100	252	
42291.875	100	244	
42291.8854166667	100	244	
42291.8958333333	100	0	
42291.90625	100	0	
42291.9166666667	100	0	
42291.9270833333	100	0	
42291.9375	100	0	
42291.9479166667	100	0	
42291.9583333333	100	0	
42291.96875	100	0	
42291.9791666667	100	0	
42291.9895833333	100	0	
42292	100	0	
42292.0104166667	100	0	
42292.0208333333	100	0	
42292.03125	100	0	
42292.0416666667	100	0	
42292.0520833333	100	0	
42292.0625	100	0	
42292.0729166667	100	0	
42292.0833333333	100	0	
42292.09375	100	0	
42292.1041666667	100	0	
42292.1145833333	100	0	
42292.125	100	0	
42292.1354166667	100	0	
42292.1458333333	100	0	
42292.15625	100	0	
42292.1666666667	100	0	
42292.1770833333	100	0	
42292.1875	100	0	
42292.1979166667	100	0	
42292.2083333333	100	0	
42292.21875	100	0	
42292.2291666667	100	0	
42292.5416666667	100	296	
42292.7604166667	100	288	
42292.7708333333	100	264	
42292.78125	100	260	
42292.7916666667	100	244	
42292.8020833333	100	252	
42292.8125	100	256	
42292.8229166667	100	252	
42292.8333333333	100	244	
42292.84375	100	244	
42292.8541666667	100	240	
42292.8645833333	100	260	
42292.875	100	248	
42292.8854166667	100	248	
42292.8958333333	100	0	
42292.90625	100	0	
42292.9270833333	100	0	
42292.9479166667	100	0	
42292.96875	100	0	
42292.9791666667	100	0	
42292.9895833333	100	0	
42293	100	0	
42293.0104166667	100	0	
42293.0208333333	100	0	
42293.0416666667	100	0	
42293.0520833333	100	0	
42293.0625	100	0	
42293.0729166667	100	0	
42293.09375	100	0	
42293.1041666667	100	0	
42293.1145833333	100	0	
42293.125	100	0	
42293.1354166667	100	0	
42293.1458333333	100	0	
42293.15625	100	0	
42293.1666666667	100	0	
42293.1770833333	100	0	
42293.1875	100	0	
42293.1979166667	100	0	
42293.2083333333	100	0	
42293.21875	100	0	
42293.2291666667	100	0	
42293.2395833333	100	0	
42293.25	100	0	
42293.7604166667	100	292	
42293.7708333333	100	268	
42293.78125	100	272	
42293.7916666667	100	252	
42293.8020833333	100	252	
42293.8125	100	252	
42293.8229166667	100	252	
42293.8333333333	100	236	
42293.84375	100	256	
42293.8541666667	100	260	
42293.8645833333	100	244	
42293.875	100	252	
42293.8854166667	100	212	
42293.8958333333	100	0	
42293.90625	100	0	
42293.9166666667	100	0	
42293.9270833333	100	0	
42293.9375	100	0	
42293.9479166667	100	0	
42293.9583333333	100	0	
42293.96875	100	0	
42293.9791666667	100	0	
42293.9895833333	100	0	
42294	100	0	
42294.0104166667	100	296	
42294.0208333333	100	284	
42294.03125	100	252	
42294.0416666667	100	276	
42294.0520833333	100	260	
42294.0625	100	276	
42294.0729166667	100	260	
42294.0833333333	100	256	
42294.09375	100	260	
42294.1041666667	100	264	
42294.1145833333	100	260	
42294.125	100	280	
42294.1354166667	100	264	
42294.1458333333	100	276	
42294.15625	100	260	
42294.1666666667	100	256	
42294.1770833333	100	284	
42294.1875	100	268	
42294.1979166667	100	200	
42294.2083333333	100	256	
42294.21875	100	276	
42294.2291666667	100	268	
42294.2395833333	100	248	
42294.25	100	168	
42294.2604166667	100	276	
42294.2708333333	100	284	
42294.28125	100	272	
42294.2916666667	100	272	
42294.3020833333	100	276	
42294.3125	100	284	
42294.3229166667	100	280	
42294.3333333333	100	284	
42294.34375	100	284	
42294.3541666667	100	284	
42294.3645833333	100	272	
42294.375	100	272	
42294.3854166667	100	276	
42294.3958333333	100	0	
42294.40625	100	32	
42294.4166666667	100	68	
42294.4270833333	100	92	
42294.4375	100	84	
42294.4479166667	100	92	
42294.4583333333	100	92	
42294.46875	100	100	
42294.4791666667	100	96	
42294.4895833333	100	104	
42294.5	100	108	
42294.5104166667	100	112	
42294.5208333333	100	104	
42294.53125	100	104	
42294.5416666667	100	104	
42294.5520833333	100	108	
42294.5625	100	116	
42294.5729166667	100	112	
42294.5833333333	100	112	
42294.59375	100	108	
42294.6041666667	100	108	
42294.6145833333	100	108	
42294.625	100	100	
42294.6354166667	100	108	
42294.6458333333	100	108	
42294.65625	100	104	
42294.6666666667	100	104	
42294.6770833333	100	108	
42294.6875	100	100	
42294.6979166667	100	104	
42294.7083333333	100	108	
42294.71875	100	108	
42294.7291666667	100	108	
42294.7395833333	100	108	
42294.75	100	100	
42294.7604166667	100	104	
42294.7708333333	100	104	
42294.78125	100	104	
42294.7916666667	100	104	
42294.8020833333	100	104	
42294.8125	100	104	
42294.8229166667	100	104	
42294.8333333333	100	112	
42294.84375	100	112	
42294.8541666667	100	116	
42294.8645833333	100	108	
42294.875	100	108	
42294.8854166667	100	112	
42294.8958333333	100	0	
42294.90625	100	0	
42294.9166666667	100	0	
42294.9270833333	100	0	
42294.9375	100	0	
42294.9479166667	100	0	
42294.9583333333	100	0	
42294.96875	100	0	
42294.9791666667	100	0	
42294.9895833333	100	0	
42295	100	0	
42295.0104166667	100	0	
42295.0208333333	100	0	
42295.03125	100	0	
42295.0416666667	100	0	
42295.0520833333	100	0	
42295.0625	100	0	
42295.0729166667	100	0	
42295.0833333333	100	8	
42295.09375	100	0	
42295.1041666667	100	4	
42295.1145833333	100	0	
42295.125	100	0	
42295.1354166667	100	0	
42295.1458333333	100	0	
42295.15625	100	0	
42295.1666666667	100	0	
42295.1770833333	100	0	
42295.1875	100	0	
42295.1979166667	100	0	
42295.2083333333	100	0	
42295.21875	100	0	
42295.2291666667	100	0	
42295.2395833333	100	8	
42295.25	100	0	
42295.2604166667	100	0	
42295.2708333333	100	0	
42295.28125	100	0	
42295.2916666667	100	0	
42295.3020833333	100	0	
42295.3125	100	0	
42295.3229166667	100	12	
42295.3333333333	100	0	
42295.34375	100	0	
42295.3541666667	100	0	
42295.3645833333	100	0	
42295.375	100	0	
42295.3854166667	100	0	
42295.3958333333	100	0	
42295.40625	100	0	
42295.4166666667	100	0	
42295.4270833333	100	0	
42295.4375	100	16	
42295.4479166667	100	0	
42295.4583333333	100	0	
42295.46875	100	0	
42295.4791666667	100	0	
42295.4895833333	100	0	
42295.5	100	0	
42295.5104166667	100	0	
42295.5208333333	100	0	
42295.53125	100	0	
42295.5416666667	100	0	
42295.5520833333	100	0	
42295.5625	100	4	
42295.5729166667	100	0	
42295.5833333333	100	0	
42295.59375	100	0	
42295.6041666667	100	0	
42295.6145833333	100	0	
42295.625	100	0	
42295.6354166667	100	20	
42295.6458333333	100	0	
42295.65625	100	0	
42295.6666666667	100	0	
42295.6770833333	100	0	
42295.6875	100	0	
42295.6979166667	100	0	
42295.7083333333	100	0	
42295.71875	100	0	
42295.7291666667	100	0	
42295.7395833333	100	0	
42295.75	100	0	
42295.7604166667	100	0	
42295.7708333333	100	0	
42295.78125	100	0	
42295.7916666667	100	0	
42295.8020833333	100	0	
42295.8125	100	0	
42295.8229166667	100	0	
42295.8333333333	100	0	
42295.84375	100	0	
42295.8541666667	100	0	
42295.8645833333	100	0	
42295.875	100	0	
42295.8854166667	100	0	
42295.8958333333	100	0	
42295.90625	100	0	
42295.9166666667	100	0	
42295.9270833333	100	0	
42295.9375	100	24	
42295.9479166667	100	0	
42295.9583333333	100	0	
42295.96875	100	0	
42295.9791666667	100	0	
42295.9895833333	100	0	
42296	100	0	
42296.0104166667	100	0	
42296.0208333333	100	0	
42296.03125	100	8	
42296.0416666667	100	0	
42296.0520833333	100	0	
42296.0625	100	0	
42296.0729166667	100	0	
42296.0833333333	100	0	
42296.09375	100	0	
42296.1041666667	100	0	
42296.1145833333	100	0	
42296.125	100	24	
42296.1354166667	100	0	
42296.1458333333	100	0	
42296.15625	100	0	
42296.1666666667	100	0	
42296.1770833333	100	0	
42296.1875	100	0	
42296.1979166667	100	0	
42296.2083333333	100	0	
42296.21875	100	0	
42296.2291666667	100	0	
42296.2395833333	100	0	
42296.25	100	0	
42296.7604166667	100	272	
42296.7708333333	100	272	
42296.78125	100	260	
42296.7916666667	100	256	
42296.8020833333	100	244	
42296.8125	100	256	
42296.8229166667	100	244	
42296.8333333333	100	236	
42296.84375	100	244	
42296.8541666667	100	252	
42296.8645833333	100	244	
42296.875	100	256	
42296.8854166667	100	244	
42296.8958333333	100	0	
42296.90625	100	0	
42296.9166666667	100	0	
42296.9270833333	100	0	
42296.9375	100	0	
42296.9479166667	100	0	
42296.9583333333	100	0	
42296.96875	100	0	
42296.9791666667	100	0	
42296.9895833333	100	0	
42297	100	0	
42297.0104166667	100	0	
42297.0208333333	100	0	
42297.03125	100	0	
42297.0416666667	100	0	
42297.0520833333	100	0	
42297.0625	100	0	
42297.0729166667	100	0	
42297.0833333333	100	0	
42297.09375	100	0	
42297.1041666667	100	0	
42297.1145833333	100	0	
42297.125	100	0	
42297.1354166667	100	0	
42297.1458333333	100	0	
42297.15625	100	0	
42297.1666666667	100	0	
42297.1770833333	100	0	
42297.1875	100	0	
42297.1979166667	100	0	
42297.2083333333	100	0	
42297.21875	100	0	
42297.2291666667	100	0	
42297.2395833333	100	0	
42297.25	100	0	
42297.7604166667	100	288	
42297.7708333333	100	276	
42297.78125	100	268	
42297.7916666667	100	260	
42297.8020833333	100	264	
42297.8125	100	252	
42297.8229166667	100	244	
42297.8333333333	100	260	
42297.84375	100	256	
42297.8541666667	100	264	
42297.8645833333	100	256	
42297.875	100	248	
42297.8854166667	100	244	
42297.8958333333	100	0	
42297.90625	100	0	
42297.9166666667	100	0	
42297.9270833333	100	0	
42297.9375	100	0	
42297.9479166667	100	0	
42297.9583333333	100	0	
42297.96875	100	0	
42297.9791666667	100	0	
42297.9895833333	100	0	
42298	100	0	
42298.0104166667	100	0	
42298.0208333333	100	0	
42298.03125	100	0	
42298.0416666667	100	0	
42298.0520833333	100	0	
42298.0625	100	0	
42298.0729166667	100	0	
42298.0833333333	100	0	
42298.09375	100	0	
42298.1041666667	100	0	
42298.1145833333	100	0	
42298.125	100	0	
42298.1354166667	100	0	
42298.1458333333	100	0	
42298.15625	100	0	
42298.1666666667	100	0	
42298.1770833333	100	0	
42298.1875	100	0	
42298.1979166667	100	0	
42298.2083333333	100	0	
42298.21875	100	0	
42298.2291666667	100	0	
42298.2395833333	100	0	
42298.25	100	0	
42298.7604166667	100	300	
42298.7708333333	100	272	
42298.78125	100	256	
42298.7916666667	100	248	
42298.8020833333	100	264	
42298.8125	100	268	
42298.8229166667	100	272	
42298.8333333333	100	260	
42298.84375	100	264	
42298.8541666667	100	256	
42298.8645833333	100	252	
42298.875	100	260	
42298.8854166667	100	260	
42298.8958333333	100	0	
42298.90625	100	56	
42298.9166666667	100	64	
42298.9270833333	100	84	
42298.9375	100	96	
42298.9479166667	100	96	
42298.9583333333	100	104	
42298.96875	100	104	
42298.9791666667	100	108	
42298.9895833333	100	112	
42299	100	108	
42299.0104166667	100	108	
42299.0208333333	100	108	
42299.03125	100	100	
42299.0416666667	100	104	
42299.0520833333	100	112	
42299.0625	100	116	
42299.0729166667	100	108	
42299.0833333333	100	112	
42299.09375	100	108	
42299.1041666667	100	112	
42299.1145833333	100	108	
42299.125	100	108	
42299.1354166667	100	120	
42299.1458333333	100	108	
42299.15625	100	104	
42299.1666666667	100	116	
42299.1770833333	100	108	
42299.1875	100	112	
42299.1979166667	100	108	
42299.2083333333	100	112	
42299.21875	100	108	
42299.2291666667	100	116	
42299.2395833333	100	112	
42299.25	100	108	
42299.7604166667	100	284	
42299.7708333333	100	264	
42299.78125	100	276	
42299.7916666667	100	256	
42299.8020833333	100	244	
42299.8125	100	256	
42299.8229166667	100	264	
42299.8333333333	100	244	
42299.84375	100	244	
42299.8541666667	100	244	
42299.8645833333	100	268	
42299.875	100	252	
42299.8854166667	100	264	
42299.8958333333	100	0	
42299.90625	100	0	
42299.9166666667	100	0	
42299.9270833333	100	0	
42299.9375	100	0	
42299.9479166667	100	0	
42299.9583333333	100	0	
42299.96875	100	0	
42299.9791666667	100	0	
42299.9895833333	100	0	
42300	100	0	
42300.0104166667	100	0	
42300.0208333333	100	0	
42300.03125	100	0	
42300.0416666667	100	0	
42300.0520833333	100	0	
42300.0625	100	0	
42300.0729166667	100	0	
42300.0833333333	100	0	
42300.09375	100	0	
42300.1041666667	100	0	
42300.1145833333	100	0	
42300.125	100	0	
42300.1354166667	100	0	
42300.1458333333	100	0	
42300.15625	100	0	
42300.1666666667	100	0	
42300.1770833333	100	0	
42300.1875	100	0	
42300.1979166667	100	0	
42300.2083333333	100	0	
42300.21875	100	0	
42300.2291666667	100	0	
42300.2395833333	100	0	
42300.25	100	0	
42300.7604166667	100	288	
42300.7708333333	100	260	
42300.78125	100	272	
42300.7916666667	100	280	
42300.8020833333	100	268	
42300.8125	100	268	
42300.8229166667	100	244	
42300.8333333333	100	260	
42300.84375	100	260	
42300.8541666667	100	264	
42300.8645833333	100	264	
42300.875	100	264	
42300.8854166667	100	256	
42300.8958333333	100	0	
42300.90625	100	40	
42300.9166666667	100	68	
42300.9270833333	100	76	
42300.9375	100	88	
42300.9479166667	100	96	
42300.9583333333	100	92	
42300.96875	100	92	
42300.9791666667	100	96	
42300.9895833333	100	96	
42301	100	96	
42301.0104166667	100	316	
42301.0208333333	100	280	
42301.03125	100	272	
42301.0416666667	100	264	
42301.0520833333	100	260	
42301.0625	100	256	
42301.0729166667	100	204	
42301.0833333333	100	264	
42301.09375	100	264	
42301.1041666667	100	276	
42301.1145833333	100	284	
42301.125	100	272	
42301.1354166667	100	276	
42301.1458333333	100	276	
42301.15625	100	280	
42301.1666666667	100	280	
42301.1770833333	100	272	
42301.1875	100	292	
42301.1979166667	100	288	
42301.2083333333	100	284	
42301.21875	100	280	
42301.2291666667	100	284	
42301.2395833333	100	268	
42301.25	100	284	
42301.2604166667	100	276	
42301.2708333333	100	288	
42301.28125	100	288	
42301.2916666667	100	284	
42301.3020833333	100	284	
42301.3125	100	284	
42301.3229166667	100	288	
42301.3333333333	100	280	
42301.34375	100	280	
42301.3541666667	100	252	
42301.3645833333	100	276	
42301.375	100	272	
42301.3854166667	100	276	
42301.3958333333	100	0	
42301.40625	100	0	
42301.4166666667	100	0	
42301.4270833333	100	0	
42301.4375	100	0	
42301.4479166667	100	0	
42301.4583333333	100	0	
42301.4791666667	100	0	
42301.4895833333	100	0	
42301.5104166667	100	0	
42301.5208333333	100	0	
42301.53125	100	0	
42301.5416666667	100	0	
42301.5520833333	100	0	
42301.5625	100	0	
42301.5729166667	100	0	
42301.5833333333	100	0	
42301.59375	100	0	
42301.6041666667	100	0	
42301.6145833333	100	0	
42301.625	100	0	
42301.6354166667	100	0	
42301.6458333333	100	0	
42301.65625	100	0	
42301.6666666667	100	0	
42301.6770833333	100	0	
42301.6875	100	0	
42301.6979166667	100	0	
42301.7083333333	100	0	
42301.71875	100	0	
42301.7291666667	100	0	
42301.7395833333	100	0	
42301.75	100	0	
42301.7604166667	100	0	
42301.7708333333	100	0	
42301.78125	100	0	
42301.7916666667	100	0	
42301.8020833333	100	0	
42301.8125	100	0	
42301.8229166667	100	0	
42301.8333333333	100	0	
42301.84375	100	0	
42301.8541666667	100	0	
42301.8645833333	100	0	
42301.875	100	0	
42301.8854166667	100	0	
42301.8958333333	100	0	
42301.90625	100	0	
42301.9166666667	100	0	
42301.9270833333	100	0	
42301.9375	100	0	
42301.9479166667	100	0	
42301.9583333333	100	0	
42301.96875	100	0	
42301.9791666667	100	0	
42301.9895833333	100	0	
42302	100	0	
42302.0104166667	100	0	
42302.0208333333	100	0	
42302.03125	100	0	
42302.0416666667	100	0	
42302.0520833333	100	0	
42302.0625	100	0	
42302.0729166667	100	0	
42302.0833333333	100	0	
42302.09375	100	0	
42302.1041666667	100	0	
42302.1145833333	100	0	
42302.125	100	0	
